date,600519.SH,601398.SH,600036.SH,000001.SH,510300.SH
2018-07-09,620.89424032,3.60921533,19.24011705,2815.109,
2018-07-10,619.63066368,3.60268872,19.1330292,2827.625,
2018-07-11,614.35437744,3.57658228,18.9902454,2777.771,
2018-07-12,629.68805072,3.69406126,19.19666196,2837.658,
2018-07-13,637.75615832,3.65316696,19.33672977,2831.183,
2018-07-16,644.32163424,3.56456403,18.92389833,2814.041,
2018-07-17,633.86297624,3.56456403,18.70273863,2798.125,
2018-07-18,629.60267392,3.56456403,18.64376271,2787.257,
2018-07-19,632.5993996,3.52367037,18.88703838,2772.545,
2018-07-20,632.75307784,3.72813867,20.18450862,2829.271,
2018-07-23,625.01793976,3.8167416,20.53836414,2859.542,
2018-07-24,636.3986672,3.82355721,20.45727225,2905.561,
2018-07-25,635.04117608,3.83037282,20.80375578,2903.646,
2018-07-26,628.04881616,3.78266355,20.73003588,2882.225,
2018-07-27,630.55889408,3.77584794,20.70791991,2873.593,
2018-07-30,614.03848328,3.80992599,21.09126339,2869.049,
2018-07-31,620.21122592,3.85081965,20.92907961,2876.4,
2018-08-01,610.39289392,3.78266355,20.54573613,2824.533,
2018-08-02,594.08592512,3.70769184,20.03706882,2768.023,
2018-08-03,579.69993432,3.73495428,20.08130076,2740.442,
2018-08-06,571.75135424,3.75540111,20.33932041,2705.156,
2018-08-07,585.92390304,3.8167416,20.99542752,2779.374,
2018-08-08,577.33499696,3.75540111,20.72266389,2744.069,
2018-08-09,590.70500384,3.79629477,21.20921523,2794.381,
2018-08-10,586.69229424,3.7485855,20.96593956,2795.309,
2018-08-13,579.89630096,3.6804294,20.42778429,2785.872,
2018-08-14,580.67322984,3.66679818,20.28034449,2780.964,
2018-08-15,565.8774304,3.60545769,19.6832133,2723.257,
2018-08-16,553.61732192,3.59182647,19.71270126,2705.191,
2018-08-17,542.02315248,3.58501086,19.55051748,2668.966,
2018-08-20,550.50106872,3.65316696,19.87488504,2698.465,
2018-08-21,573.29667432,3.6804294,19.9780929,2733.826,
2018-08-22,570.0608936,3.67361379,19.93386096,2714.608,
2018-08-23,572.20385128,3.6804294,20.1255327,2724.624,
2018-08-24,563.7430104,3.74176989,20.4204123,2729.43,
2018-08-27,586.7947464,3.76903233,21.03965946,2780.899,
2018-08-28,581.416008,3.75540111,21.09863538,2777.98,
2018-08-29,585.5567828,3.74176989,21.20184324,2769.294,
2018-08-30,580.9037472,3.6804294,20.74477986,2737.736,
2018-08-31,562.79532792,3.70769184,20.85535971,2725.249,
2018-09-03,568.78877928,3.70087623,20.74477986,2720.734,
2018-09-04,576.32755072,3.70769184,21.11337936,2750.58,
2018-09-05,561.60005272,3.64635135,20.41304031,2704.336,
2018-09-06,549.826592,3.63272013,20.2729725,2691.592,
2018-09-07,555.77735496,3.64635135,20.76689583,2702.3,
2018-09-10,550.5096064,3.63953574,20.5678521,2669.484,
2018-09-11,551.534128,3.63953574,20.1992526,2664.799,
2018-09-12,537.87384,3.60545769,20.1992526,2656.11,
2018-09-13,539.56430064,3.65998257,20.46464424,2686.578,
2018-09-14,548.8874472,3.65998257,20.55310812,2681.643,
2018-09-17,551.37191208,3.62590452,20.23611255,2651.788,
2018-09-18,569.2071256,3.67361379,20.77426782,2699.95,
2018-09-19,581.77459056,3.70769184,20.9364516,2730.85,
2018-09-20,579.3242764,3.74176989,21.01754349,2729.243,
2018-09-21,597.64613768,3.91897575,22.3371297,2797.484,
2018-09-25,595.09337136,3.86445087,21.83583438,2781.138,
2018-09-26,618.92203624,3.8848977,22.44770955,2806.813,
2018-09-27,618.128032,3.87808209,22.43296557,2791.774,
2018-09-28,623.25064,3.93260697,22.62463731,2821.35,
2018-10-08,585.8129132,3.78947916,21.69576657,2716.51,
2018-10-09,593.36876,3.76903233,21.6736506,2721.013,
2018-10-10,572.81002656,3.78266355,21.8210904,2725.836,
2018-10-11,550.67182232,3.6804294,20.97331155,2583.457,
2018-10-12,570.317024,3.76903233,21.49672284,2606.912,
2018-10-15,569.3778792,3.70087623,21.18709926,2568.098,
2018-10-16,569.58278352,3.71450745,21.4524909,2546.329,
2018-10-17,568.37043296,3.70087623,21.378771,2561.614,
2018-10-18,551.48290192,3.64635135,20.5678521,2486.418,
2018-10-19,572.02456,3.73495428,21.53358279,2550.465,
2018-10-22,591.661224,3.83718843,22.11597,2654.876,
2018-10-23,547.89707632,3.72813867,21.39351498,2594.825,
2018-10-24,543.84167832,3.83037282,21.66627861,2603.295,
2018-10-25,528.482392,3.85081965,21.86532234,2603.799,
2018-10-26,520.8838568,3.87808209,21.8210904,2598.846,
2018-10-29,468.79547112,3.80311038,20.53099215,2542.103,
2018-10-30,447.374432,3.83718843,20.89959165,2568.048,
2018-10-31,468.6332552,3.83718843,21.31242309,2602.783,
2018-11-01,480.671384,3.79629477,21.41563095,2606.237,
2018-11-02,512.1754232,3.84400404,22.35924567,2676.476,
2018-11-05,491.5996144,3.78947916,22.11597,2665.43,
2018-11-06,483.232688,3.76903233,22.02013413,2659.356,
2018-11-07,483.5741952,3.76221672,21.79897443,2641.342,
2018-11-08,486.93804112,3.76903233,22.12334199,2635.632,
2018-11-09,479.817616,3.64635135,21.0838914,2598.871,
2018-11-12,471.279936,3.65316696,21.05440344,2630.519,
2018-11-13,486.64776,3.66679818,21.06914742,2654.879,
2018-11-14,473.9266168,3.61908891,20.75952384,2632.242,
2018-11-15,477.8539496,3.64635135,20.92170762,2668.17,
2018-11-16,478.11008,3.63953574,20.99542752,2679.109,
2018-11-19,485.81106736,3.68724501,21.34191105,2703.511,
2018-11-20,479.4761088,3.64635135,20.95119558,2645.854,
2018-11-21,482.1227896,3.65316696,20.9364516,2651.505,
2018-11-22,481.952036,3.65316696,20.8627317,2645.433,
2018-11-23,475.4633992,3.63272013,20.55310812,2579.483,
2018-11-26,471.37385048,3.64635135,20.84061573,2575.81,
2018-11-27,467.9502408,3.63272013,20.63420001,2574.679,
2018-11-28,475.548776,3.64635135,20.84798772,2601.736,
2018-11-29,470.9384288,3.63272013,20.8627317,2567.443,
2018-11-30,482.37892,3.63272013,21.04703145,2588.187,
2018-12-03,513.2853216,3.68724501,21.71788254,2654.798,
2018-12-04,514.16470264,3.69406062,21.79897443,2665.957,
2018-12-05,520.8838568,3.6804294,21.65153463,2649.805,
2018-12-06,505.2599024,3.64635135,21.3050511,2605.181,
2018-12-07,501.161816,3.64635135,21.06914742,2605.887,
2018-12-10,492.82050264,3.63272013,20.89221966,2584.582,
2018-12-11,497.73820632,3.63272013,21.01754349,2594.088,
2018-12-12,502.869352,3.63953574,20.98068354,2602.152,
2018-12-13,513.754894,3.67361379,21.19447125,2634.049,
2018-12-14,506.25027328,3.64635135,20.88484767,2593.74,
2018-12-17,504.16707936,3.65998257,20.85535971,2597.973,
2018-12-18,504.52566192,3.64635135,20.57522409,2576.649,
2018-12-19,493.3071504,3.63272013,19.73481723,2549.563,
2018-12-20,490.489716,3.56456403,19.10082609,2536.267,
2018-12-21,484.43650088,3.53730159,18.71748261,2516.25,
2018-12-24,484.940224,3.55774842,18.76171455,2527.007,
2018-12-25,483.05339672,3.56456403,18.64376271,2504.819,
2018-12-26,478.17838144,3.59182647,18.31939515,2498.293,
2018-12-27,480.671384,3.59864208,18.31939515,2483.086,
2018-12-28,503.73165768,3.60545769,18.5774148,2493.896,
2019-01-02,511.38995664,3.5441172,18.11297943,2465.291,
2019-01-03,503.72312,3.5441172,18.34151112,2464.362,
2019-01-04,513.968336,3.59182647,18.80594649,2514.868,
2019-01-07,516.94798632,3.57137964,18.81331848,2533.088,
2019-01-08,516.35034872,3.5441172,18.59215878,2526.462,
2019-01-09,526.02354016,3.58501086,18.9460143,2544.344,
2019-01-10,528.28602536,3.55774842,19.05659415,2535.098,
2019-01-11,542.89399584,3.57137964,19.50628554,2553.831,
2019-01-14,533.2634928,3.5441172,19.39570569,2535.765,
2019-01-15,563.46980464,3.56456403,19.7569332,2570.344,
2019-01-16,564.4260248,3.57137964,19.79379315,2570.422,
2019-01-17,562.846554,3.57819525,19.51365753,2559.637,
2019-01-18,583.64434248,3.67361379,19.9780929,2596.005,
2019-01-21,586.52154064,3.71450745,20.14764867,2610.509,
2019-01-22,572.878328,3.67361379,19.88962902,2579.704,
2019-01-23,568.31920688,3.70769184,20.02232484,2581.004,
2019-01-24,574.15898,3.72132306,20.54573613,2591.693,
2019-01-25,580.3061096,3.76221672,21.02491548,2601.723,
2019-01-28,578.000936,3.7485855,21.12812334,2596.976,
2019-01-29,584.83108,3.77584794,21.11337936,2594.253,
2019-01-30,577.147168,3.78266355,20.95119558,2575.575,
2019-01-31,588.7584128,3.85763526,21.53358279,2584.572,
2019-02-01,591.37948056,3.85081965,21.5999307,2618.232,
2019-02-11,619.2379304,3.84400404,21.66627861,2653.896,
2019-02-12,612.93712256,3.85081965,21.61467468,2671.893,
2019-02-13,627.732922,3.89171331,21.99801816,2721.068,
2019-02-14,629.36361888,3.85081965,22.01276214,2719.699,
2019-02-15,618.79397104,3.75540111,21.48935085,2682.385,
2019-02-18,631.78832,3.8167416,22.02013413,2754.356,
2019-02-19,623.89950368,3.79629477,22.02750612,2755.645,
2019-02-20,616.420496,3.79629477,22.22654985,2761.218,
2019-02-21,614.926402,3.78947916,22.17494592,2751.801,
2019-02-22,619.84410568,3.78266355,22.58040537,2804.226,
2019-02-25,633.77759944,4.0212099,23.97371148,2961.283,
2019-02-26,620.9881548,3.93260697,23.21439651,2941.516,
2019-02-27,632.3859576,3.95986941,23.37658029,2953.824,
2019-02-28,644.60337768,3.91897575,23.39869626,2940.953,
2019-03-01,673.8790824,3.98713185,24.2538471,2994.005,
2019-03-04,667.52704848,3.99394746,24.09903531,3027.575,
2019-03-05,665.75121104,3.96668502,23.84838765,3054.246,
2019-03-06,655.693824,3.98713185,23.75255178,3102.099,
2019-03-07,639.1307248,3.92579136,23.0743287,3106.417,
2019-03-08,629.6539,3.80992599,22.69098522,2969.861,
2019-03-11,647.61717872,3.82355721,22.50668547,3026.992,
2019-03-12,636.06569768,3.83037282,22.60252134,3060.307,
2019-03-13,643.741072,3.80311038,22.88265696,3026.951,
2019-03-14,664.231504,3.79629477,23.18490855,2990.685,
2019-03-15,663.6338664,3.80311038,23.34709233,3021.751,
2019-03-18,691.62891912,3.85081965,23.85575964,3096.417,
2019-03-19,676.70505448,3.85081965,23.61248397,3090.975,
2019-03-20,676.8672704,3.82355721,23.78941173,3090.64,
2019-03-21,670.848206,3.80992599,23.57562402,3101.455,
2019-03-22,677.891792,3.80311038,23.84838765,3104.148,
2019-03-25,662.1824608,3.72813867,22.97849283,3043.031,
2019-03-26,659.962664,3.71450745,23.21439651,2997.095,
2019-03-27,673.196068,3.75540111,23.8852476,3022.719,
2019-03-28,688.8200224,3.71450745,23.97371148,2994.943,
2019-03-29,729.10933432,3.79629477,25.00579008,3090.758,
2019-04-01,733.386712,3.84400404,25.12374192,3170.361,
2019-04-02,725.7028,3.85763526,25.42599351,3176.822,
2019-04-03,721.007076,3.8848977,25.69875714,3216.295,
2019-04-04,738.50932,3.95986941,26.23691241,3246.571,
2019-04-08,768.5619536,3.96668502,26.48756007,3244.81,
2019-04-09,772.66004,3.93942258,25.97152077,3239.663,
2019-04-10,809.36352632,3.91897575,25.85356893,3241.929,
2019-04-11,789.9061536,3.90534453,25.77247704,3189.961,
2019-04-12,780.343952,3.90534453,25.6545252,3188.625,
2019-04-15,774.367576,3.95986941,25.66926918,3177.786,
2019-04-16,802.4565432,4.089366,26.539164,3253.597,
2019-04-17,812.787136,4.09618161,26.41384017,3263.117,
2019-04-18,807.237644,4.04847234,26.1705645,3250.201,
2019-04-19,813.26524608,4.07573478,26.539164,3270.797,
2019-04-22,810.3965856,3.97350063,25.6545252,3215.042,
2019-04-23,832.3811116,3.95986941,25.97152077,3198.593,
2019-04-24,828.15496,3.95986941,26.3917242,3201.613,
2019-04-25,813.10303016,3.90534453,26.11896057,3123.826,
2019-04-26,806.81076,3.89171331,25.33015764,3086.398,
2019-04-29,829.83688296,3.9530538,26.04524067,3062.498,
2019-04-30,831.570032,3.95986941,25.39650555,3078.338,
2019-05-06,773.513808,3.89852892,24.99841809,2906.464,
2019-05-07,759.85352,3.85763526,24.85097829,2926.39,
2019-05-08,755.0724192,3.80992599,24.42340287,2893.756,
2019-05-09,733.22449608,3.76221672,23.89999158,2850.953,
2019-05-10,774.47002816,3.82355721,24.77725839,2939.21,
2019-05-13,761.561056,3.77584794,24.1801272,2903.713,
2019-05-14,756.92509576,3.76221672,24.00319944,2883.61,
2019-05-15,791.442936,3.79629477,24.79200237,2938.678,
2019-05-16,793.92740088,3.80992599,24.82149033,2955.711,
2019-05-17,774.18828472,3.79629477,24.55609869,2882.296,
2019-05-20,755.55052928,3.82355721,24.53398272,2870.604,
2019-05-21,764.12236,3.84400404,24.79200237,2905.968,
2019-05-22,758.145984,3.85081965,24.71828247,2891.704,
2019-05-23,735.094248,3.85081965,24.58558665,2852.515,
2019-05-24,750.035188,3.8848977,24.7698864,2852.994,
2019-05-27,750.462072,3.85081965,24.90258222,2892.378,
2019-05-28,758.145984,3.86445087,25.34490162,2909.91,
2019-05-29,778.55957688,3.85081965,25.24906575,2914.696,
2019-05-30,772.9161704,3.86445087,25.2859257,2905.805,
2019-05-31,759.85352,3.82355721,25.21957779,2898.696,
2019-06-03,761.561056,3.8848977,25.3596456,2890.08,
2019-06-04,747.3031304,3.90534453,25.08688197,2862.28,
2019-06-05,744.1441888,3.92579136,25.02790605,2861.418,
2019-06-06,736.05900584,3.90534453,24.9910461,2827.797,
2019-06-10,743.70022944,3.93942258,25.61029326,2852.13,
2019-06-11,777.68873352,3.94623819,26.11158858,2925.716,
2019-06-12,774.1114456,3.92579136,26.04524067,2909.379,
2019-06-13,776.92888,3.90534453,25.98626475,2910.74,
2019-06-14,779.490184,3.91216014,26.05998465,2881.974,
2019-06-17,778.2949088,3.91216014,26.2442844,2887.622,
2019-06-18,782.905256,3.91216014,26.55390798,2890.158,
2019-06-19,795.72031368,3.93942258,27.1289232,2917.802,
2019-06-20,832.4238,3.98031624,28.29369762,2987.118,
2019-06-21,833.5336984,3.98713185,27.78503031,3001.98,
2019-06-24,842.7543928,4.00757868,27.98407404,3008.147,
2019-06-25,839.23686864,3.97350063,26.63499987,2982.073,
2019-06-26,836.57311248,3.98713185,26.14844853,2976.283,
2019-06-27,850.6517468,4.02802551,26.87090355,2996.792,
2019-06-28,852.549408,4.01439429,26.52442002,2978.878,
2019-07-01,894.01588632,4.03484112,27.2026431,3044.902,
2019-07-02,888.0723,4.04165673,26.92250748,3043.942,
2019-07-03,855.9284148,4.03453953,26.64974385,3015.263,
2019-07-04,850.1234544,4.04165512,26.59813992,3005.248,
2019-07-05,866.25604584,4.03453953,26.88564753,3011.058,
2019-07-08,853.29452232,3.97761481,26.21479644,2933.363,
2019-07-09,845.67009672,3.97049922,26.01575271,2928.229,
2019-07-10,851.26711824,3.94915245,25.89042888,2915.302,
2019-07-11,850.383378,3.96338363,26.4654441,2917.76,
2019-07-12,854.36020908,3.99896158,26.7985434,2930.546,
2019-07-15,845.55746316,3.9847304,26.7228413,2942.185,
2019-07-16,838.686816,3.99184599,26.73041151,2937.616,
2019-07-17,834.787962,3.95626804,26.65470941,2931.692,
2019-07-18,820.92537,3.96338363,26.73798172,2901.176,
2019-07-19,828.17723844,3.9847304,27.53285377,2924.2,
2019-07-22,829.17361224,4.01319276,27.53285377,2886.974,
2019-07-23,826.53971976,4.02742394,27.41173041,2899.944,
2019-07-24,819.93766032,4.04877071,27.57827503,2923.277,
2019-07-25,834.354756,4.04877071,28.20660246,2937.36,
2019-07-26,836.11357236,4.04877071,28.17632162,2944.541,
2019-07-29,845.97334092,4.02030835,27.88108343,2941.007,
2019-07-30,848.15669916,4.02742394,27.83566217,2952.338,
2019-07-31,842.6723112,4.01319276,27.67668776,2932.505,
2019-08-01,831.1490316,3.99184599,27.4041602,2908.766,
2019-08-02,826.9469334,3.95626804,27.06350075,2867.837,
2019-08-05,816.53266116,3.89934332,26.65470941,2821.495,
2019-08-06,819.8856756,3.84953419,26.40489248,2777.555,
2019-08-07,818.75934,3.83530301,26.13993513,2768.679,
2019-08-08,841.87521216,3.86376537,26.76826256,2794.552,
2019-08-09,833.51433636,3.88511214,26.48816479,2774.753,
2019-08-12,882.55325556,3.92069009,26.80611361,2814.994,
2019-08-13,881.9640954,3.92069009,26.38218185,2797.259,
2019-08-14,903.95363196,3.93492127,26.38975206,2808.914,
2019-08-15,905.3138988,3.95626804,26.39732227,2815.797,
2019-08-16,913.7180952,3.9135745,26.61685836,2823.823,
2019-08-19,914.82710256,3.89222773,26.7228413,2883.096,
2019-08-20,927.06084,3.85664978,26.74555193,2880.001,
2019-08-21,923.595192,3.86376537,26.83639445,2880.33,
2019-08-22,956.518848,3.83530301,26.75312214,2883.435,
2019-08-23,979.1322012,3.85664978,27.45715167,2897.425,
2019-08-26,955.6091154,3.82818742,26.495735,2863.567,
2019-08-27,960.850908,3.85664978,26.30647975,2902.193,
2019-08-28,953.14850532,3.8424186,26.1172245,2893.756,
2019-08-29,964.4031972,3.85664978,25.68572253,2890.919,
2019-08-30,989.442504,3.83530301,25.95067988,2886.236,
2019-09-02,986.63532912,3.83530301,25.99610114,2924.106,
2019-09-03,987.70968,3.8424186,25.85226715,2930.153,
2019-09-04,974.72216412,3.89222773,26.41246269,2957.411,
2019-09-05,991.175328,3.9135745,26.88938592,2985.864,
2019-09-06,989.86704588,3.92780568,27.16948369,2999.601,
2019-09-09,984.69456624,3.92069009,26.8742455,3024.738,
2019-09-10,973.7171262,3.9135745,26.495735,3021.202,
2019-09-11,926.64496224,3.94915245,26.53358605,3008.811,
2019-09-12,952.186788,3.96338363,26.71527109,3031.235,
2019-09-16,952.186788,3.96338363,26.495735,3030.754,
2019-09-17,947.86339212,3.92069009,26.33676059,2978.117,
2019-09-18,995.4207468,3.9135745,26.3443308,2985.658,
2019-09-19,992.04174,3.9135745,26.12479471,2999.278,
2019-09-20,1002.80257704,3.93492127,26.12479471,3006.446,
2019-09-23,995.507388,3.89934332,25.76899484,2977.076,
2019-09-24,1025.831808,3.9135745,25.79927568,2985.34,
2019-09-25,1017.167688,3.90645891,26.00367135,2955.432,
2019-09-26,1011.102804,3.94915245,26.66227962,2929.087,
2019-09-27,1017.817497,3.94203686,26.6471392,2932.167,
2019-09-30,996.3738,3.93492127,26.30647975,2905.189,
2019-10-08,1011.1894452,3.95626804,26.35190101,2913.57,
2019-10-09,993.60994572,3.97049922,26.63199878,2924.856,
2019-10-10,1000.70586,3.96338363,26.57900731,2947.71,
2019-10-11,1017.6875352,4.01319276,27.47229209,2973.655,
2019-10-14,1022.36616,4.07011748,27.88108343,3007.883,
2019-10-15,1049.224932,4.07011748,27.73724944,2991.045,
2019-10-16,1013.70204,4.07011748,27.86594301,2978.712,
2019-10-17,1025.25131196,4.06300189,28.009777,2977.334,
2019-10-18,1018.71856548,4.03453953,27.38901978,2938.141,
2019-10-21,1012.402422,4.11992661,27.41930062,2939.617,
2019-10-22,1014.3951696,4.13415779,27.35116873,2954.379,
2019-10-23,1004.09353092,4.17685133,27.252756,2941.618,
2019-10-24,996.60773124,4.21242928,27.6312665,2940.921,
2019-10-25,1014.8716962,4.25512282,27.5555644,2954.932,
2019-10-28,1020.88459548,4.21954487,27.4041602,2980.049,
2019-10-29,1033.629516,4.20531369,27.36630915,2954.176,
2019-10-30,1025.6585256,4.23377605,26.80611361,2939.32,
2019-10-31,1022.37482412,4.20531369,26.8742455,2929.056,
2019-11-01,1026.69822,4.22666046,27.7069686,2958.199,
2019-11-04,1039.33917108,4.1981981,28.14604078,2975.491,
2019-11-05,1038.827988,4.21242928,28.50941086,2991.562,
2019-11-06,1033.629516,4.25512282,28.88035115,2978.595,
2019-11-07,1040.88138444,4.23377605,28.88792136,2978.714,
2019-11-08,1044.02646,4.17685133,28.57754275,2964.184,
2019-11-11,1038.827988,4.10569543,28.24445351,2909.974,
2019-11-12,1041.0806592,4.1270422,28.1611812,2914.823,
2019-11-13,1060.488288,4.11281102,28.009777,2905.24,
2019-11-14,1065.68676,4.09146425,27.81295154,2909.869,
2019-11-15,1061.2680588,4.11992661,27.88108343,2891.343,
2019-11-18,1063.33011936,4.14127338,28.3882875,2909.2,
2019-11-19,1067.69683584,4.16262015,28.40342792,2933.99,
2019-11-20,1068.935805,4.1270422,27.69182818,2911.053,
2019-11-21,1066.8130956,4.07723307,27.58584524,2903.637,
2019-11-22,1034.495928,4.06300189,27.42687083,2885.288,
2019-11-25,1024.15096872,4.14838897,27.69182818,2906.168,
2019-11-26,1026.69822,4.16262015,27.252756,2907.06,
2019-11-27,1030.9869594,4.18396692,27.74481965,2903.194,
2019-11-28,1018.7272296,4.15550456,27.72967923,2889.693,
2019-11-29,978.179148,4.11992661,27.27546663,2871.981,
2019-12-02,981.644796,4.13415779,27.33602831,2875.807,
2019-12-03,968.648616,4.11992661,27.60098566,2884.698,
2019-12-04,972.40017996,4.09857984,27.46472188,2878.115,
2019-12-05,978.8722776,4.10569543,27.54042398,2899.468,
2019-12-06,1013.70204,4.09146425,27.56313461,2912.013,
2019-12-09,1003.9115844,4.08434866,27.45715167,2914.477,
2019-12-10,1008.8501328,4.0558863,27.34359852,2917.315,
2019-12-11,1004.15417976,4.09146425,27.5555644,2924.417,
2019-12-12,985.110444,4.08434866,27.5555644,2915.698,
2019-12-13,1007.637156,4.14127338,28.3882875,2967.676,
2019-12-16,994.57166304,4.11281102,28.22174288,2984.392,
2019-12-17,1013.68471176,4.15550456,28.3882875,3022.421,
2019-12-18,1011.969216,4.17685133,28.75922779,3017.044,
2019-12-19,1002.7852488,4.21954487,28.59268317,3017.065,
2019-12-20,993.1680756,4.22666046,28.41856834,3004.937,
2019-12-23,995.7673116,4.18396692,28.3125854,2962.751,
2019-12-24,994.640976,4.16973574,28.77436821,2982.68,
2019-12-25,982.2512844,4.14838897,28.60782359,2981.88,
2019-12-26,983.4642612,4.16973574,28.8425001,3007.354,
2019-12-27,1007.637156,4.1981981,28.66081506,3005.035,
2019-12-30,1027.3913496,4.19108251,28.63810443,3040.023,
2019-12-31,1024.965396,4.18396692,28.44884918,3050.124,
2020-01-02,979.04556,4.24800723,29.43297648,3085.197,
2020-01-03,934.47732672,4.26223841,29.8266274,3083.785,
2020-01-06,933.98347188,4.24800723,29.70550404,3083.408,
2020-01-07,948.31392636,4.27646959,29.63737215,3104.801,
2020-01-08,942.77755368,4.20531369,29.07717661,3066.892,
2020-01-09,955.3925124,4.20531369,29.4481169,3094.881,
2020-01-10,963.88335,4.20531369,29.55409984,3092.29,
2020-01-13,974.08101924,4.21954487,29.5995211,3115.569,
2020-01-14,959.4646488,4.22666046,29.37998501,3106.82,
2020-01-15,963.56277756,4.18396692,28.85764052,3090.037,
2020-01-16,959.118084,4.1270422,28.73651716,3074.081,
2020-01-17,959.55129,4.14127338,28.71380653,3075.495,
2020-01-20,945.255492,4.15550456,29.00147451,3095.787,
2020-01-21,931.6528236,4.10569543,28.60782359,3052.141,
2020-01-22,931.83477012,4.11992661,28.63053422,3060.754,
2020-01-23,912.1585536,4.07011748,27.86594301,2976.528,
2020-02-03,869.80833504,3.85664978,26.51844563,2746.605,
2020-02-04,899.34432012,3.9135745,26.76069235,2783.287,
2020-02-05,909.72393588,3.90645891,26.76826256,2818.087,
2020-02-06,927.927252,3.9135745,27.06350075,2866.509,
2020-02-07,932.259312,3.87088096,26.81368382,2875.963,
2020-02-10,924.01973388,3.85664978,26.5714371,2890.487,
2020-02-11,951.320376,3.88511214,26.92723697,2901.674,
2020-02-12,950.68789524,3.88511214,26.9499476,2926.899,
2020-02-13,945.255492,3.84953419,26.70013067,2906.073,
2020-02-14,942.656256,3.86376537,26.98022844,2917.007,
2020-02-17,947.69877384,3.90645891,27.38144957,2983.622,
2020-02-18,939.190608,3.88511214,27.0256497,2984.971,
2020-02-19,950.020758,3.89934332,26.89695613,2975.401,
2020-02-20,968.648616,3.92069009,27.23761558,3030.154,
2020-02-21,964.21258656,3.90645891,26.98022844,3039.669,
2020-02-24,941.94579816,3.87088096,26.53358605,3031.233,
2020-02-25,931.22828172,3.84953419,26.21563723,3013.05,
2020-02-26,930.2665644,3.84953419,26.36704143,2987.928,
2020-02-27,942.12774468,3.8424186,26.66227962,2991.328,
2020-02-28,915.797484,3.7712627,25.8901182,2880.303,
2020-03-02,940.93209612,3.81395624,26.30647975,2970.931,
2020-03-03,964.316556,3.82818742,26.20806702,2992.896,
2020-03-04,978.10983504,3.83530301,26.32919038,3011.665,
2020-03-05,1014.568452,3.88511214,27.42687083,3071.677,
2020-03-06,1001.139066,3.84953419,26.80611361,3034.511,
2020-03-09,965.19163212,3.77837829,25.87497778,2943.2907,
2020-03-10,1001.572272,3.81395624,26.25348828,2996.7618,
2020-03-11,1003.75563024,3.78549388,26.07937345,2968.5174,
2020-03-12,986.410062,3.76414711,25.85983736,2923.4856,
2020-03-13,963.47613636,3.71433798,25.29207161,2887.4265,
2020-03-16,924.461604,3.67876003,23.97485507,2789.2537,
2020-03-17,905.4871812,3.67876003,24.02027633,2779.6407,
2020-03-18,873.33463188,3.63606649,23.33138722,2728.7563,
2020-03-19,862.946352,3.55067941,22.18828551,2702.1296,
2020-03-20,896.97901536,3.61471972,23.49793184,2745.6182,
2020-03-23,882.873828,3.55067941,22.83175336,2660.1674,
2020-03-24,914.931072,3.64318208,23.85373171,2722.4381,
2020-03-25,935.8116012,3.68587562,24.59561229,2781.5913,
2020-03-26,922.65946704,3.68587562,24.76972712,2764.9109,
2020-03-27,931.826106,3.70722239,24.76972712,2772.2033,
2020-03-30,928.793664,3.71433798,24.71673565,2747.2138,
2020-03-31,962.583732,3.66452885,24.43663788,2750.2962,
2020-04-01,955.652436,3.67164444,24.32308473,2734.5215,
2020-04-02,992.04174,3.69299121,24.48205914,2780.6379,
2020-04-03,987.52773348,3.65741326,24.33822515,2763.9874,
2020-04-07,1004.9945994,3.67164444,24.61832292,2820.7634,
2020-04-08,1004.82998112,3.65741326,24.39121662,2815.3686,
2020-04-09,1003.738302,3.65029767,24.4517783,2825.9036,
2020-04-10,1009.36998,3.63606649,24.3003741,2796.6312,
2020-04-13,1007.0306676,3.6289509,24.17168053,2783.0476,
2020-04-14,1026.7848612,3.64318208,24.76215691,2827.283,
2020-04-15,1030.6837152,3.65029767,24.54262082,2811.1741,
2020-04-16,1037.1818052,3.64318208,24.3003741,2819.935,
2020-04-17,1062.221112,3.66452885,24.87571006,2838.4945,
2020-04-20,1063.3474476,3.64318208,24.9059909,2852.5528,
2020-04-21,1039.6944,3.61471972,24.71673565,2827.0133,
2020-04-22,1078.249734,3.62183531,24.77729733,2843.9804,
2020-04-23,1084.97309112,3.60760413,24.74701649,2838.4994,
2020-04-24,1083.50019072,3.59337295,24.61075271,2808.5293,
2020-04-27,1105.541712,3.62183531,25.42076518,2815.4947,
2020-04-28,1108.25358156,3.63606649,25.63273106,2810.0243,
2020-04-29,1104.5886588,3.66452885,26.51087542,2822.4424,
2020-04-30,1096.6176684,3.67876003,26.56386689,2860.0822,
2020-05-06,1126.3356,3.63606649,26.21563723,2878.1402,
2020-05-07,1136.732544,3.6289509,26.07937345,2871.5232,
2020-05-08,1138.99387932,3.6289509,26.47302437,2895.3444,
2020-05-11,1146.27174012,3.65741326,26.46545416,2894.802,
2020-05-12,1154.927196,3.65029767,26.18535639,2891.5564,
2020-05-13,1157.4831114,3.65029767,26.14750534,2898.0495,
2020-05-14,1149.37349508,3.6289509,25.68572253,2870.3422,
2020-05-15,1137.598956,3.62183531,25.62516085,2868.4587,
2020-05-18,1166.37249852,3.6289509,25.5873098,2875.4176,
2020-05-19,1166.28585732,3.64318208,25.94310967,2898.576,
